project_id,chain,token_address,pair_address,creator_address,creation_timestamp,rugpull_label,rugpull_type,source_dataset,collection_failed
Aura (AURA),ETH,,,,2022-06-17 00:00:00.000000000,0,,tm_rugpull,
DX_673.0,ETH,0x26cf0ff0b91ca968d52b3f960bc622d4462ccdae,,,2022-06-17 07:55:47.810858144,1,Transaction Limitation,dianxiang_sun,True
Swello Token (SWLO),BSC,,,,2022-06-20 00:00:00.000000000,1,,tm_rugpull,
DX_1455.0,ETH,0x06a2fec35dd8a5eb427ff10f645577dc99a7379c,,,2022-06-20 07:31:25.113835376,1,Transaction Limitation,dianxiang_sun,True
DX_1038.0,ETH,0x2ce47cd60be8a6e5828ed06f233819f697002df4,,,2022-06-20 17:45:04.728546400,1,Transaction Limitation,dianxiang_sun,True
DX_2201.0,ETH,0xe4eabdca81e31d9acbc4af76b30f532b6ed7f3bf,,,2022-06-21 03:58:44.343257440,1,Transaction Limitation,dianxiang_sun,True
DX_1231.0,ETH,0x2735c5de2b954c433e86baf0c5364a91633991de,,,2022-06-21 03:58:44.343257440,1,Transaction Limitation,dianxiang_sun,True
DX_782.0,ETH,0x9d965fbd2a9843d5db106b64e9d4b60ce3a006ec,,,2022-06-21 14:12:23.957968480,1,Transaction Limitation,dianxiang_sun,True
DX_879.0,ETH,0x57d8034bb0c3d711ab94ddc9779541e5b80e3809,,,2022-06-21 14:12:23.957968480,1,Transaction Limitation,dianxiang_sun,True
DX_1429.0,ETH,0xf2870bbd6ac4b0c7b57da8e247e556c16c086dd8,,,2022-06-21 14:12:23.957968480,1,Transaction Limitation,dianxiang_sun,True
Skate Metaverse Coin (SMC),BSC,,,,2022-06-22 00:00:00.000000000,1,,tm_rugpull,
DX_1903.0,ETH,0xc453dd0d333ab62dfbe9be76d75e52c289a173b6,,,2022-06-22 20:53:22.802101568,1,Transaction Limitation,dianxiang_sun,True
STILTON MUSK (STILTON),ETH,,,,2022-06-23 00:00:00.000000000,1,,tm_rugpull,
DX_745.0,ETH,0x9a718a0a3090be2085fb850f4e48c0d70464914f,,,2022-06-23 17:20:42.031523632,1,Transaction Limitation,dianxiang_sun,True
MetaversePay (MVP),BSC,,,,2022-06-24 00:00:00.000000000,1,,tm_rugpull,
DX_1350.0,ETH,0x21a8b4a09ea0f36c6c18b619b2dc09317942e92e,,,2022-06-25 00:01:40.875656736,1,Transaction Limitation,dianxiang_sun,True
DX_789.0,ETH,0x9ef2b30756e215e8bfd82298dbac784d3541bdf6,,,2022-06-25 10:15:20.490367776,1,Transaction Limitation,dianxiang_sun,True
DX_77.0,ETH,0x4f7d317737b4256fb4ac361b2162461da6b6b667,,,2022-06-25 10:15:20.490367776,1,Fee,dianxiang_sun,True
DX_577.0,ETH,0x5ea9734aadca0b3283fdce46fb6e067c1ce20a09,,,2022-06-27 03:09:58.949211904,1,Transaction Limitation,dianxiang_sun,True
DX_309.0,ETH,0x98f777fb9139576902bf7f35956ca015ddc1569f,,,2022-06-27 13:23:38.563922944,1,Transaction Limitation,dianxiang_sun,True
DX_1316.0,ETH,0xd5a799bc73e181ef25c6af1c62aff70d76c2c184,,,2022-06-27 23:37:18.178633968,1,Transaction Limitation,dianxiang_sun,True
Saddle.Finance (SADDLE),ETH,,,,2022-06-28 00:00:00.000000000,0,,tm_rugpull,
Euler (EUL),ETH,,,,2022-06-28 00:00:00.000000000,0,,tm_rugpull,
DX_726.0,ETH,0x00819c26fbd1c7b70b3270567a55af46d5ea5b08,,,2022-06-29 16:31:56.637478112,1,Transaction Limitation,dianxiang_sun,True
SuperStep (SGMT),BSC,,,,2022-06-30 00:00:00.000000000,1,,tm_rugpull,
DX_1560.0,ETH,0x8afbe61b793b327dda8d94b9caadd1974cad411a,,,2022-06-30 23:12:55.481611200,1,Transaction Limitation,dianxiang_sun,True
DX_189.0,ETH,0x8e084f83ffd1785a86cd9cbc9df973f098042df8,,,2022-06-30 23:12:55.481611200,1,Fee,dianxiang_sun,True
DX_2061.0,ETH,0x8e2f94c4bf476ba14d931a38fbbace6e87d896a1,,,2022-07-01 09:26:35.096322240,1,Transaction Limitation,dianxiang_sun,True
DX_1169.0,ETH,0x183628e8811493fb7df0bc88bdf8c50100033f86,,,2022-07-01 19:40:14.711033264,1,Transaction Limitation,dianxiang_sun,True
NodyToken (NODY),BSC,,,,2022-07-02 00:00:00.000000000,1,,tm_rugpull,
CRP_35,Ethereum,0xDF7ff95Aa3D855A6fB21399432166A92FdcF1b1A,,,2022-07-03 02:21:13.555166368,1,,crpwarner,True
Dragoma (DMA),POLYGON,,,,2022-07-04 00:00:00.000000000,1,,tm_rugpull,
DX_2242.0,ETH,0xaa4fd1781246f0b9a63921f7aee292311ea05bf7,,,2022-07-04 09:02:12.399299472,1,Transaction Limitation,dianxiang_sun,True
DX_253.0,BSC,0x4f64c4AC865B7946b28a8Fac4d5d06F026e605a7,,,2022-07-04 09:02:12.399299472,1,Token Generation,dianxiang_sun,True
CRP_22,Ethereum,0x186ED770eEcEA82Def7C92DCC077C4Ba27acD5BD,,,2022-07-05 05:29:31.628721536,1,,crpwarner,True
DX_1892.0,ETH,0xb9a37383ce06602b076d7faf13bb34f0696a2926,,,2022-07-05 05:29:31.628721536,1,Transaction Limitation,dianxiang_sun,True
DX_506.0,ETH,0xe1cc73172c61a1b89fc01899a2bfd7d73a7eec03,,,2022-07-05 15:43:11.243432576,1,Transaction Limitation,dianxiang_sun,True
CRP_24,Ethereum,0xD00736F864Ecd5BEF5996c735F98769aE0d10c7c,,,2022-07-05 15:43:11.243432576,1,,crpwarner,True
DX_1396.0,ETH,0xda7b20e0e533cdd09706a8a3833a711538d5feb0,,,2022-07-06 01:56:50.858143600,1,Transaction Limitation,dianxiang_sun,True
DX_2238.0,ETH,0x75658ed3dba1e12644d2cd9272ba9ee888f4c417,,,2022-07-06 01:56:50.858143600,1,Transaction Limitation,dianxiang_sun,True
DX_757.0,ETH,0x2c6ded67f9e2b04f9ceb107a0883c181f83b9ea6,,,2022-07-06 22:24:10.087565664,1,Transaction Limitation,dianxiang_sun,True
DX_56.0,ETH,0x4de7fcf157f64c791ef8359a3546fa2395bdddbd,,,2022-07-07 08:37:49.702276704,1,Fee,dianxiang_sun,True
DX_32.0,ETH,0xc7c03b8a3fc5719066e185ea616e87b88eba44a3,,,2022-07-07 18:51:29.316987744,1,Destroy Token,dianxiang_sun,True
TSUKA (TSUKA),BSC,,,,2022-07-09 00:00:00.000000000,1,,tm_rugpull,
DX_829.0,ETH,0xbcf439e5eec974bbf3e02efe40f24ce0c83e30cc,,,2022-07-09 11:46:07.775831872,1,Transaction Limitation,dianxiang_sun,True
DX_2350.0,ETH,0x9efc7a38552e63534a8e9b9558adabd73297f91d,,,2022-07-09 21:59:47.390542896,1,Transaction Limitation,dianxiang_sun,True
Baby Ape (BABYAPE),ETH,,,,2022-07-10 00:00:00.000000000,1,,tm_rugpull,
DX_280.0,ETH,0x639AbAFB8977419eAd44e33ffB14FCCEdFBFd48f,,,2022-07-10 08:13:27.005253936,1,Transaction Limitation,dianxiang_sun,True
DX_504.0,ETH,0xf55c19f7122505655752a457aee1eeaa32ad0670,,,2022-07-10 08:13:27.005253936,1,Transaction Limitation,dianxiang_sun,True
ALTAVA Group (ALTAVA),ETH,,,,2022-07-11 00:00:00.000000000,1,,tm_rugpull,
DX_2036.0,ETH,0xb0fdd92021c3000ec86efddf09cccd8a0d25e7ea,,,2022-07-11 04:40:46.234676000,1,Transaction Limitation,dianxiang_sun,True
Fintoch,BSC,,,,2022-07-12 00:00:00.000000000,1,,tm_rugpull,
MarbleX (MBX),BSC,,,,2022-07-12 00:00:00.000000000,1,,tm_rugpull,
DX_598.0,ETH,0x9e59330e161ae8a726c1e6d90c9f5b279d80d180,,,2022-07-13 18:02:43.922942208,1,Transaction Limitation,dianxiang_sun,True
MARBLEX on BNB (MBX),ETH,,,,2022-07-14 00:00:00.000000000,0,,tm_rugpull,
DX_1889.0,ETH,0xb41cd0362eb3615edb14a7267ccc4cc7342feb1a,,,2022-07-14 14:30:03.152364272,1,Transaction Limitation,dianxiang_sun,True
DX_567.0,ETH,0x644e674ab4a967db367567af73d9895bd57e4bf1,,,2022-07-15 00:43:42.767075296,1,Transaction Limitation,dianxiang_sun,True
DX_283.0,ETH,0x1dd34b35d96f5159567ef4cad2c69c0f87c3195c,,,2022-07-15 10:57:22.381786336,1,Transaction Limitation,dianxiang_sun,True
DX_313.0,ETH,0x521a0d4917b1dec2c21b4807a3dd41c5325aa637,,,2022-07-15 10:57:22.381786336,1,Transaction Limitation,dianxiang_sun,True
EvolvedApes (EVA),ETH,,,,2022-07-16 00:00:00.000000000,1,,tm_rugpull,
Blur Finance (BLR),BSC,,,,2022-07-16 00:00:00.000000000,1,,tm_rugpull,
DX_807.0,ETH,0x348bb716bc4378560cd269f4a039aba957e24d1b,,,2022-07-16 17:38:21.225919440,1,Transaction Limitation,dianxiang_sun,True
Lever (LEVER),ETH,,,,2022-07-17 00:00:00.000000000,0,,tm_rugpull,
DX_2027.0,ETH,0x6ac1c11e5edae5e8963d664c8e8ad088360ab0b4,,,2022-07-17 14:05:40.455341504,1,Transaction Limitation,dianxiang_sun,True
Elron Token (ELR),BSC,,,,2022-07-18 00:00:00.000000000,1,,tm_rugpull,
DreamComeTrue (DCT),BSC,,,,2022-07-18 00:00:00.000000000,1,,tm_rugpull,
DX_156.0,ETH,0x842e5f159f67b44c0ebb9018c4a5817bba298c1c,,,2022-07-18 00:19:20.070052544,1,Fee,dianxiang_sun,True
Loop X Network (LOOP),BSC,,,,2022-07-19 00:00:00.000000000,1,,tm_rugpull,
DX_59.0,ETH,0xde7d89c6f08bfbf96d2f07548272b7559975f1f0,,,2022-07-19 07:00:18.914185632,1,Fee,dianxiang_sun,True
KISSAN (KSN),BSC,,,,2022-07-20 00:00:00.000000000,0,,tm_rugpull,
DX_1662.0,ETH,0x66df04d40a2d35b491ff30c9df0c7907552ae3e9,,,2022-07-20 03:27:38.143607696,1,Transaction Limitation,dianxiang_sun,True
ArenaPlay (APC),BSC,,,,2022-07-21 00:00:00.000000000,1,,tm_rugpull,
DX_1841.0,ETH,0xdcbda615b422ecace7242058eb2c321949290ff6,,,2022-07-21 10:08:36.987740800,1,Transaction Limitation,dianxiang_sun,True
Meta Apes Shell (SHELL),BSC,,,,2022-07-22 00:00:00.000000000,1,,tm_rugpull,
DX_1195.0,ETH,0xa8f69569cd82fa32128dc97eeca471448596d075,,,2022-07-22 06:35:56.217162864,1,Transaction Limitation,dianxiang_sun,True
DX_291.0,ETH,0x5d64d850c8368008afb39224e92ad0dceff3cf38,,,2022-07-22 06:35:56.217162864,1,Transaction Limitation,dianxiang_sun,True
DX_1380.0,ETH,0x8df36b9bb1e0e1ca7bde0423fc2b180e0a1ac232,,,2022-07-22 06:35:56.217162864,1,Transaction Limitation,dianxiang_sun,True
DX_2189.0,ETH,0xe65c53087e1a40b7c53b9a0ea3c2562ae2dfeb24,,,2022-07-22 06:35:56.217162864,1,Transaction Limitation,dianxiang_sun,True
DX_394.0,ETH,0x65f5683329365fe7d676ffd906d108b54a4768be,,,2022-07-22 06:35:56.217162864,1,Transaction Limitation,dianxiang_sun,True
DX_1297.0,ETH,0xef31821f66b9a6dbbe31e8ed0495bea3189421b1,,,2022-07-22 16:49:35.831873904,1,Transaction Limitation,dianxiang_sun,True
DX_345.0,ETH,0xfd1ccd0f8fabab9b5b81173de82de4a1566ac53f,,,2022-07-23 13:16:55.061295968,1,Transaction Limitation,dianxiang_sun,True
DX_233.0,BSC,0x43e9a9E4C5793cbF6b754e11171dbF43dc70095b,,,2022-07-24 09:44:14.290718032,1,Token Distribution,dianxiang_sun,True
DX_296.0,ETH,0x7fa4f8d1b089d79b65bc35805726a380e0ef4c1b,,,2022-07-24 09:44:14.290718032,1,Transaction Limitation,dianxiang_sun,True
DX_84.0,ETH,0x3b38bab9289f00411bb34a28cebb53a2010483ec,,,2022-07-24 09:44:14.290718032,1,Fee,dianxiang_sun,True
DX_2030.0,ETH,0x97e539d3e68f5dc17a662068a020c35457ebfdd1,,,2022-07-24 09:44:14.290718032,1,Transaction Limitation,dianxiang_sun,True
DX_1073.0,ETH,0x7e6d3ce80b9808353cf48276517a90b64a89dada,,,2022-07-24 19:57:53.905429072,1,Transaction Limitation,dianxiang_sun,True
CryptosTribe (CSTC),BSC,,,,2022-07-25 00:00:00.000000000,1,,tm_rugpull,
DX_864.0,ETH,0xa9fba963eb3bc7d6dd9b73c377a46d26a86ee148,,,2022-07-25 06:11:33.520140096,1,Transaction Limitation,dianxiang_sun,True
DX_123.0,ETH,0xf8d908cec0b7dc3f65411d2a73e7db151ba1ced5,,,2022-07-27 09:19:51.593695264,1,Fee,dianxiang_sun,True
DX_195.0,ETH,0x4c5265e635a4c84fa2fb4e0b05cc830486863be9,,,2022-07-28 05:47:10.823117328,1,Fee,dianxiang_sun,True
DX_823.0,ETH,0xd6469230d975ad64537c3e259a850e76d134dd48,,,2022-07-29 02:14:30.052539408,1,Transaction Limitation,dianxiang_sun,True
DX_2051.0,ETH,0xb6f3fb78b87a13d607c8081e14f77cb59d945cba,,,2022-07-29 22:41:49.281961472,1,Transaction Limitation,dianxiang_sun,True
CRP_19,Ethereum,0x51C5807dd8398aeDFCc91E6483417838B41EAeB8,,,2022-07-30 19:09:08.511383536,0,,crpwarner,True
DX_487.0,ETH,0x0add25024c15868f629784a2799bbfb5aafe63b7,,,2022-07-30 19:09:08.511383536,1,Transaction Limitation,dianxiang_sun,True
DX_537.0,ETH,0xee1fb106b0c794205f05c108b1d0b1576e9feb75,,,2022-07-30 19:09:08.511383536,1,Transaction Limitation,dianxiang_sun,True
DX_148.0,ETH,0x45dc8efd51b19a257d24d3925a2a47c1159173f1,,,2022-07-31 15:36:27.740805600,1,Fee,dianxiang_sun,True
BNQ Token (BNQ),BSC,,,,2022-08-01 00:00:00.000000000,1,,tm_rugpull,
FoodFarmer.Finance (FFF),ETH,,,,2022-08-02 00:00:00.000000000,1,,tm_rugpull,
DX_1664.0,ETH,0x57980520ea663a63184d9a16766396d5c5424406,,,2022-08-03 04:58:25.429071808,1,Transaction Limitation,dianxiang_sun,True
DX_962.0,ETH,0xa345618d9ec4f90c1988f7df6c4a34b403222b7e,,,2022-08-03 15:12:05.043782832,1,Transaction Limitation,dianxiang_sun,True
LooBr (LooBr),BSC,,,,2022-08-04 00:00:00.000000000,1,,tm_rugpull,
Metars (MRS),BSC,,,,2022-08-05 00:00:00.000000000,0,,tm_rugpull,
Armadillo Token ($ARMADILLO),BSC,,,,2022-08-05 00:00:00.000000000,1,,tm_rugpull,
DX_420.0,ETH,0x1af447b9a9d5b5c044dd7f135f764525afc985ea,,,2022-08-06 14:47:42.346760064,1,Transaction Limitation,dianxiang_sun,True
axon James Musk 2.0 (Saxon James Musk 2.0),BSC,,,,2022-08-07 00:00:00.000000000,1,,tm_rugpull,
DX_1132.0,ETH,0x79acfec5043a009aee96d72a22fb353d43965219,,,2022-08-07 01:01:21.961471104,1,Transaction Limitation,dianxiang_sun,True
DX_1152.0,ETH,0xbadbebfafda5ee33c1464c4167aece6fdbee26f9,,,2022-08-07 11:15:01.576182128,1,Transaction Limitation,dianxiang_sun,True
DX_1266.0,ETH,0x81aae40dcaa23e1465cdf996d0266866403437ac,,,2022-08-07 11:15:01.576182128,1,Transaction Limitation,dianxiang_sun,True
SEX DAO (SED),ETH,,,,2022-08-08 00:00:00.000000000,1,,tm_rugpull,
FTE (FTE),BSC,,,,2022-08-09 00:00:00.000000000,1,,tm_rugpull,
DX_1629.0,ETH,0x7a3d70f5c5c92b5d3503194c32bf824691fa2bca,,,2022-08-09 14:23:19.649737296,1,Transaction Limitation,dianxiang_sun,True
DX_2292.0,ETH,0xefbfc3f373c9cc5c0375403177d71bcc387d3597,,,2022-08-10 00:36:59.264448336,1,Transaction Limitation,dianxiang_sun,True
DX_1128.0,ETH,0xd53dc349df9c52bc5eb3cf07bf90dfaee768d0e5,,,2022-08-10 00:36:59.264448336,1,Transaction Limitation,dianxiang_sun,True
DX_1974.0,ETH,0x99dab0ae4f82fb792c780515c7e9036240e8e627,,,2022-08-10 10:50:38.879159360,1,Transaction Limitation,dianxiang_sun,True
DX_1645.0,ETH,0x8a514bf3f9db533f5c91fd8726330b9d93c5694a,,,2022-08-10 21:04:18.493870400,1,Transaction Limitation,dianxiang_sun,True
Aki Inu (Aki),BSC,,,,2022-08-12 00:00:00.000000000,1,,tm_rugpull,
RETAWATCH (RTW),BSC,,,,2022-08-13 00:00:00.000000000,1,,tm_rugpull,
DX_1530.0,ETH,0x6e0068944ae017d7d9821f776c26c01aa9f47d01,,,2022-08-13 10:26:16.182136592,1,Transaction Limitation,dianxiang_sun,True
DX_1309.0,ETH,0x4a96abebbe177eafa578c93d4932341b8b9e53e4,,,2022-08-13 10:26:16.182136592,1,Transaction Limitation,dianxiang_sun,True
DX_2193.0,ETH,0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2,,,2022-08-13 20:39:55.796847632,1,Transaction Limitation,dianxiang_sun,True
DX_1544.0,ETH,0x8faada787a273898cdeaf071e204a96a063b3821,,,2022-08-13 20:39:55.796847632,1,Transaction Limitation,dianxiang_sun,True
Sport Move (SPORT),BSC,,,,2022-08-14 00:00:00.000000000,1,,tm_rugpull,
DRAC Network (DRAC),ETH,,,,2022-08-14 00:00:00.000000000,1,,tm_rugpull,
DX_1318.0,ETH,0x28faf2746d74b947b2a09ceff1aed5a46dd6298d,,,2022-08-14 06:53:35.411558672,1,Transaction Limitation,dianxiang_sun,True
DX_1938.0,ETH,0xe77e5c817c527861eaf61bcc04e7b5e8081da58c,,,2022-08-14 06:53:35.411558672,1,Transaction Limitation,dianxiang_sun,True
DX_717.0,ETH,0x8d1d6e32f59829f6d2ea3be8dd0af8592c1808a7,,,2022-08-14 06:53:35.411558672,1,Transaction Limitation,dianxiang_sun,True
DX_750.0,ETH,0x3f122cf3587636dced8a339c7ef374af0dcf958f,,,2022-08-15 13:34:34.255691760,1,Transaction Limitation,dianxiang_sun,True
DX_812.0,ETH,0xc963792a69772ef4a20eac3d14f301a3340f4612,,,2022-08-15 13:34:34.255691760,1,Transaction Limitation,dianxiang_sun,True
DX_1989.0,ETH,0x95d388bf8bf6cf049957e2a29b31fbd54a46d728,,,2022-08-16 20:15:33.099824864,1,Transaction Limitation,dianxiang_sun,True
DX_1409.0,ETH,0x69d0c380d5cf0668a66e4ea26adb0434b5a4c105,,,2022-08-16 20:15:33.099824864,1,Transaction Limitation,dianxiang_sun,True
DX_530.0,ETH,0xc92eae97dbec8c2a487e83910d710e68b713b7e3,,,2022-08-16 20:15:33.099824864,1,Transaction Limitation,dianxiang_sun,True
DX_306.0,ETH,0x89f70fa9f439dbd0a1bc22a09befc56ada04d9b4,,,2022-08-17 06:29:12.714535904,1,Transaction Limitation,dianxiang_sun,True
DX_2003.0,ETH,0xed28ef42af3a742c9ccbc897210c61f6d468a439,,,2022-08-17 06:29:12.714535904,1,Transaction Limitation,dianxiang_sun,True
DX_118.0,ETH,0x94bd75a45399f76901f1ede457985fa850723999,,,2022-08-17 16:42:52.329246928,1,Fee,dianxiang_sun,True
DX_1973.0,ETH,0x8bc67f54a3681edf1297e94b654037b0e0db5195,,,2022-08-17 16:42:52.329246928,1,Transaction Limitation,dianxiang_sun,True
DX_297.0,ETH,0x08a2246dcb48db6a5a9e1f6bc082752fceddd106,,,2022-08-18 23:23:51.173380032,1,Transaction Limitation,dianxiang_sun,True
Alvey Chain (wALV),BSC,,,,2022-08-20 00:00:00.000000000,0,,tm_rugpull,
Alvey Chain (wALV),BSC,,,,2022-08-20 00:00:00.000000000,0,,tm_rugpull,
DX_1769.0,ETH,0xb69eedf6c803027e5fbca9b426aa4a9a5483acde,,,2022-08-21 12:45:48.861646224,1,Transaction Limitation,dianxiang_sun,True
DX_1850.0,ETH,0x7855db143c1eb6ead3fd795481994c15720a2897,,,2022-08-21 12:45:48.861646224,1,Transaction Limitation,dianxiang_sun,True
DX_469.0,ETH,0xe779059b6dabd502cfc6b83a919dc02376f481b8,,,2022-08-22 09:13:08.091068304,1,Transaction Limitation,dianxiang_sun,True
DX_1940.0,ETH,0x39328fbdcc042235c0a1a672a0e25f19c1cc61e7,,,2022-08-22 19:26:47.705779328,1,Transaction Limitation,dianxiang_sun,True
DX_1483.0,ETH,0xeff88f0d9f2ada0fde78f0d7836279cce738d356,,,2022-08-22 19:26:47.705779328,1,Transaction Limitation,dianxiang_sun,True
Dollar(PancakeLPs),BSC,,,,2022-08-23 00:00:00.000000000,1,,tm_rugpull,
DX_2284.0,ETH,0x2fe321bbb468d71cc392dd95082efef181df2038,,,2022-08-23 05:40:27.320490368,1,Transaction Limitation,dianxiang_sun,True
DX_2157.0,ETH,0x33685492a20234101b553d2a429ae8a6bf202e18,,,2022-08-23 05:40:27.320490368,1,Transaction Limitation,dianxiang_sun,True
DX_860.0,ETH,0x0c8bbd1f5857227cceea9288cf29d91555993fcc,,,2022-08-23 15:54:06.935201392,1,Transaction Limitation,dianxiang_sun,True
Pokemon (Pokemon),ETH,,,,2022-08-24 00:00:00.000000000,1,,tm_rugpull,
TopONE (TopONE) ,ETH,,,,2022-08-24 00:00:00.000000000,1,,tm_rugpull,
Helio Protocol (HELIO),BSC,,,,2022-08-25 00:00:00.000000000,1,,tm_rugpull,
DX_1694.0,ETH,0x2ea82986b66e602149f8a9a889bfdc14a9e646e2,,,2022-08-25 08:48:45.394045536,1,Transaction Limitation,dianxiang_sun,True
DX_1497.0,ETH,0x52cc5055494591c94ef1c49df3903e8781271dab,,,2022-08-25 08:48:45.394045536,1,Transaction Limitation,dianxiang_sun,True
DX_2110.0,ETH,0x791d0463b8813b827807a36852e4778be01b704e,,,2022-08-25 19:02:25.008756560,1,Transaction Limitation,dianxiang_sun,True
void.cash (VCASH),ETH,,,,2022-08-26 00:00:00.000000000,1,,tm_rugpull,
DX_2103.0,ETH,0xe19ca313512e0231340e778abe7110401c737c23,,,2022-08-26 05:16:04.623467600,1,Transaction Limitation,dianxiang_sun,True
DX_580.0,ETH,0x9e1da8357b8f8a7e6a6481c0838882c03d61e681,,,2022-08-26 05:16:04.623467600,1,Transaction Limitation,dianxiang_sun,True
DX_1736.0,ETH,0xeef02af34d1cdba75aa59585b95fa068a4612e09,,,2022-08-26 05:16:04.623467600,1,Transaction Limitation,dianxiang_sun,True
DX_1916.0,ETH,0x5961d5686c27eb23ed531e46b59d9cf95d99c45c,,,2022-08-26 15:29:44.238178624,1,Transaction Limitation,dianxiang_sun,True
DX_1453.0,ETH,0xf71b8e61273a2d0ec2d34a15faad63e8d442cd36,,,2022-08-27 22:10:43.082311728,1,Transaction Limitation,dianxiang_sun,True
GEMDAO (GemDAO),BSC,,,,2022-08-28 00:00:00.000000000,1,,tm_rugpull,
DX_1170.0,ETH,0x79d415b4cf08ddd17a262e65e28d915aebfc4b70,,,2022-08-28 08:24:22.697022768,1,Transaction Limitation,dianxiang_sun,True
DX_270.0,ETH,0x604e56f49e34beb2ea566e069c6911c60193acd7,,,2022-08-28 08:24:22.697022768,1,Token Generation,dianxiang_sun,True
DX_193.0,ETH,0xa027eb7d1f17a6f888a504c5fb32fe42e0d07d8e,,,2022-08-28 08:24:22.697022768,1,Fee,dianxiang_sun,True
DX_1389.0,ETH,0xd4faad4c85bb79ee37ac008670b32af27c4177d7,,,2022-08-28 18:38:02.311733792,1,Transaction Limitation,dianxiang_sun,True
DX_1328.0,ETH,0xb4d63fdebcd9bce7cda56f7914e6636cf64a54bf,,,2022-08-29 15:05:21.541155856,1,Transaction Limitation,dianxiang_sun,True
OrbitSwap (ORBIT),BSC,,,,2022-08-31 00:00:00.000000000,1,,tm_rugpull,
DX_398.0,ETH,0xe34e9e65f677dff45cf88771109fcd9049486cdf,,,2022-08-31 08:00:00.000000000,1,Transaction Limitation,dianxiang_sun,True
DX_656.0,ETH,0x5d2362d44151e32541fc93818487b92ecc00b1b3,,,2022-09-01 04:27:19.229422064,1,Transaction Limitation,dianxiang_sun,True
DX_727.0,ETH,0xcf52f475d4afb2ddfe13a6fd0f456c2efeac0c5c,,,2022-09-01 14:40:58.844133104,1,Transaction Limitation,dianxiang_sun,True
Doge Wars (DW),ETH,,,,2022-09-02 00:00:00.000000000,1,,tm_rugpull,
DX_1322.0,ETH,0x172cb37eadfdd3c6ab73e94f10c627d0380c6ff4,,,2022-09-02 00:54:38.458844128,1,Transaction Limitation,dianxiang_sun,True
DX_702.0,ETH,0x6ad3a8c599141d88b9ba4b410557ff0459b9e083,,,2022-09-04 04:02:56.532399296,1,Transaction Limitation,dianxiang_sun,True
DX_2047.0,ETH,0x65e6149e098dd951b579da258c6ea6e3c15dffa1,,,2022-09-04 04:02:56.532399296,1,Transaction Limitation,dianxiang_sun,True
DX_202.0,ETH,0xdf805bd5b48e46b583dfe97e0b5d95b3f8a5c7e7,,,2022-09-04 14:16:36.147110336,1,Fee,dianxiang_sun,True
Virus (VIRUS),BSC,,,,2022-09-05 00:00:00.000000000,1,,tm_rugpull,
DX_1159.0,ETH,0x7fe7bde68203a0aa16886029c4312bb22a0b33f5,,,2022-09-05 10:43:55.376532400,1,Transaction Limitation,dianxiang_sun,True
DX_2042.0,ETH,0x180d6c062b29bb2f4614a609ba0eb30ff1278b6b,,,2022-09-06 07:11:14.605954464,1,Transaction Limitation,dianxiang_sun,True
DX_2133.0,ETH,0x463f235748bc7862deaa04d85b4b16ac8fafef39,,,2022-09-06 17:24:54.220665488,1,Transaction Limitation,dianxiang_sun,True
Okratech (ORT),BSC,,,,2022-09-07 00:00:00.000000000,0,,tm_rugpull,
DX_93.0,ETH,0xb633ef8adc856b7ab4328c833c860f869152618e,,,2022-09-07 03:38:33.835376528,1,Fee,dianxiang_sun,True
DX_43.0,BSC,0x996F581341881A796481916C6B3f34f1B74Ffcdf,,,2022-09-08 00:05:53.064798592,1,External Call,dianxiang_sun,True
DX_982.0,ETH,0x4d9f1714363d4cbddfec9b8f8469df594b2368d5,,,2022-09-08 10:19:32.679509632,1,Transaction Limitation,dianxiang_sun,True
FlokiChain (FC),BSC,,,,2022-09-09 00:00:00.000000000,1,,tm_rugpull,
DX_1690.0,ETH,0xd7b4a8b4d0b0bd1366fcd4cc2ed8e2e8bb9f73e5,,,2022-09-09 06:46:51.908931696,1,Transaction Limitation,dianxiang_sun,True
DX_1414.0,ETH,0x5876744ef7da74610d00e24487b6376881deacd1,,,2022-09-09 17:00:31.523642736,1,Transaction Limitation,dianxiang_sun,True
DX_1774.0,ETH,0x6f8b61d0896b594e06274ea483a62f04a7fabf21,,,2022-09-10 03:14:11.138353760,1,Transaction Limitation,dianxiang_sun,True
DX_2194.0,ETH,0x55654a38372617aedd583009f76e28700e48fdad,,,2022-09-10 03:14:11.138353760,1,Transaction Limitation,dianxiang_sun,True
DX_1968.0,ETH,0x19ed654408f8d9713e6662b31aace377a9ca72e3,,,2022-09-10 13:27:50.753064800,1,Transaction Limitation,dianxiang_sun,True
DX_2060.0,ETH,0xcba180c68b3420d1926d0716643d60f0d4270a17,,,2022-09-10 23:41:30.367775824,1,Transaction Limitation,dianxiang_sun,True
DX_500.0,ETH,0x52412d82ffb4a54de7986c86b841f84dcfaec510,,,2022-09-11 09:55:09.982486864,1,Transaction Limitation,dianxiang_sun,True
DX_2347.0,ETH,0x69bfbf000bd39444af2efba733829b04211252bc,,,2022-09-11 09:55:09.982486864,1,Transaction Limitation,dianxiang_sun,True
DX_1184.0,ETH,0xbd36b14c63f483b286c7b49b6eaffb2fe10aabc4,,,2022-09-12 06:22:29.211908928,1,Transaction Limitation,dianxiang_sun,True
